전략,포지션수,총가치,평균수익률,업데이트시간,종목,현재가,수익률,비중
strategy2,1.0,0.0,0.0,2025-06-03 03:09:56,,,,
strategy2,,,,2025-06-03 03:09:56,RGC,877.0,0.0,4.56%
strategy6,6.0,0.0,0.0,2025-06-03 03:09:56,,,,
strategy6,,,,2025-06-03 03:09:56,BMGL,6.079999923706055,0.0,4.13%
strategy6,,,,2025-06-03 03:09:56,RGC,877.0,0.0,4.60%
strategy6,,,,2025-06-03 03:09:56,KDLY,24.940000534057617,0.0,2.41%
strategy6,,,,2025-06-03 03:09:56,ELF,112.48999786376952,0.0,9.92%
strategy6,,,,2025-06-03 03:09:56,MRUS,56.06999969482422,0.0,8.36%
strategy6,,,,2025-06-03 03:09:56,BOX,37.81999969482422,0.0,9.97%
